prenom,sexe,annee,dep,n
GABRIEL,F,2020,91,1
GABRIEL,F,2020,92,5
GABRIEL,F,2020,93,3
GABRIEL,F,2020,94,3
GABRIEL,F,2020,95,1
GABRIEL,M,2020,01,5
GABRIEL,M,2020,02,1
GABRIEL,M,2020,03,4
GABRIEL,M,2020,04,2
GABRIEL,M,2020,05,3
GABRIEL,M,2020,06,4
GABRIEL,M,2020,07,7
GABRIEL,M,2020,08,5
GABRIEL,M,2020,09,5
GABRIEL,M,2020,10,3
GABRIEL,M,2020,11,3
GABRIEL,M,2020,12,2
GABRIEL,M,2020,13,5
GABRIEL,M,2020,14,3
GABRIEL,M,2020,15,2
GABRIEL,M,2020,16,5
GABRIEL,M,2020,17,4
GABRIEL,M,2020,18,4
GABRIEL,M,2020,19,6
GABRIEL,M,2020,21,5
GABRIEL,M,2020,22,6
GABRIEL,M,2020,23,2
GABRIEL,M,2020,24,2
GABRIEL,M,2020,25,5
GABRIEL,M,2020,26,10
GABRIEL,M,2020,27,3
GABRIEL,M,2020,28,1
GABRIEL,M,2020,29,4
GABRIEL,M,2020,2A,2
GABRIEL,M,2020,2B,5
GABRIEL,M,2020,30,2
GABRIEL,M,2020,31,2
GABRIEL,M,2020,32,7
GABRIEL,M,2020,33,3
GABRIEL,M,2020,34,6
GABRIEL,M,2020,35,1
GABRIEL,M,2020,36,3
GABRIEL,M,2020,37,6
GABRIEL,M,2020,38,7
GABRIEL,M,2020,39,4
GABRIEL,M,2020,40,2
GABRIEL,M,2020,41,2
GABRIEL,M,2020,42,5
GABRIEL,M,2020,43,3
GABRIEL,M,2020,44,1
GABRIEL,M,2020,45,3
GABRIEL,M,2020,46,3
GABRIEL,M,2020,47,4
GABRIEL,M,2020,48,4
GABRIEL,M,2020,49,2
GABRIEL,M,2020,50,5
GABRIEL,M,2020,51,6
GABRIEL,M,2020,52,7
GABRIEL,M,2020,53,1
GABRIEL,M,2020,54,3
GABRIEL,M,2020,55,1
GABRIEL,M,2020,56,3
GABRIEL,M,2020,57,4
GABRIEL,M,2020,58,3
GABRIEL,M,2020,59,5
GABRIEL,M,2020,60,3
GABRIEL,M,2020,61,9
GABRIEL,M,2020,62,2
GABRIEL,M,2020,63,5
GABRIEL,M,2020,64,2
GABRIEL,M,2020,65,3
GABRIEL,M,2020,66,6
GABRIEL,M,2020,67,5
GABRIEL,M,2020,68,6
GABRIEL,M,2020,69,3
GABRIEL,M,2020,70,3
GABRIEL,M,2020,71,2
GABRIEL,M,2020,72,4
GABRIEL,M,2020,73,6
GABRIEL,M,2020,75,3
GABRIEL,M,2020,76,3
GABRIEL,M,2020,77,8
GABRIEL,M,2020,78,4
GABRIEL,M,2020,79,2
GABRIEL,M,2020,80,4
GABRIEL,M,2020,81,2
GABRIEL,M,2020,82,6
GABRIEL,M,2020,83,5
GABRIEL,M,2020,84,5
GABRIEL,M,2020,85,4
GABRIEL,M,2020,86,5
GABRIEL,M,2020,87,5
GABRIEL,M,2020,88,5
GABRIEL,M,2020,89,8
GABRIEL,M,2020,90,1
GABRIEL,M,2020,91,5
GABRIEL,M,2020,92,5
GABRIEL,M,2020,93,4
GABRIEL,M,2020,94,6
GABRIEL,M,2020,95,8
JADE,F,2020,01,8
JADE,F,2020,02,8
JADE,F,2020,03,2
JADE,F,2020,04,2
JADE,F,2020,05,5
JADE,F,2020,06,2
JADE,F,2020,07,4
JADE,F,2020,08,4
JADE,F,2020,09,10
JADE,F,2020,10,3
JADE,F,2020,11,4
JADE,F,2020,13,9
JADE,F,2020,14,8
JADE,F,2020,15,4
JADE,F,2020,16,4
JADE,F,2020,17,4
JADE,F,2020,18,12
JADE,F,2020,19,5
JADE,F,2020,21,3
JADE,F,2020,22,2
JADE,F,2020,23,4
JADE,F,2020,24,5
JADE,F,2020,25,3
JADE,F,2020,26,3
JADE,F,2020,27,4
JADE,F,2020,28,9
JADE,F,2020,29,8
JADE,F,2020,2A,3
JADE,F,2020,2B,9
JADE,F,2020,30,8
JADE,F,2020,31,4
JADE,F,2020,32,4
JADE,F,2020,33,8
JADE,F,2020,34,3
JADE,F,2020,35,6
JADE,F,2020,36,3
JADE,F,2020,37,2
JADE,F,2020,38,7
JADE,F,2020,39,3
JADE,F,2020,40,4
JADE,F,2020,41,2
JADE,F,2020,42,1
JADE,F,2020,43,9
JADE,F,2020,44,2
JADE,F,2020,45,6
JADE,F,2020,46,5
JADE,F,2020,48,3
JADE,F,2020,49,3
JADE,F,2020,50,5
JADE,F,2020,51,7
JADE,F,2020,52,6
JADE,F,2020,53,1
JADE,F,2020,54,4
JADE,F,2020,55,8
JADE,F,2020,56,5
JADE,F,2020,57,3
JADE,F,2020,58,5
JADE,F,2020,59,4
JADE,F,2020,60,3
JADE,F,2020,61,2
JADE,F,2020,62,4
JADE,F,2020,63,2
JADE,F,2020,64,5
JADE,F,2020,65,1
JADE,F,2020,66,2
JADE,F,2020,67,1
JADE,F,2020,68,6
JADE,F,2020,69,3
JADE,F,2020,70,2
JADE,F,2020,71,5
JADE,F,2020,72,4
JADE,F,2020,73,2
JADE,F,2020,74,4
JADE,F,2020,75,5
JADE,F,2020,76,2
JADE,F,2020,77,7
JADE,F,2020,78,4
JADE,F,2020,79,2
JADE,F,2020,80,5
JADE,F,2020,81,4
JADE,F,2020,82,4
JADE,F,2020,83,4
JADE,F,2020,84,2
JADE,F,2020,85,4
JADE,F,2020,86,3
JADE,F,2020,87,5
JADE,F,2020,88,1
JADE,F,2020,90,1
JADE,F,2020,91,6
JADE,F,2020,92,6
JADE,F,2020,93,9
JADE,F,2020,94,4
JADE,F,2020,95,2
JADE,M,2020,01,4
JADE,M,2020,02,3
JADE,M,2020,03,5
JADE,M,2020,04,4
JADE,M,2020,05,5
JADE,M,2020,06,2
JADE,M,2020,07,9
JADE,M,2020,08,3
JADE,M,2020,09,9
JADE,M,2020,10,7
JADE,M,2020,11,2
JADE,M,2020,12,4
JADE,M,2020,13,4
JADE,M,2020,14,9
JADE,M,2020,15,9
JADE,M,2020,16,1
JADE,M,2020,17,5
JADE,M,2020,19,3
JADE,M,2020,21,4
JADE,M,2020,22,2
JADE,M,2020,23,4
JADE,M,2020,24,6
JADE,M,2020,25,8
JADE,M,2020,26,7
JADE,M,2020,27,3
JADE,M,2020,28,1
JADE,M,2020,29,5
JADE,M,2020,2A,2
JADE,M,2020,2B,3
JADE,M,2020,30,6
JADE,M,2020,31,2
JADE,M,2020,32,8
JADE,M,2020,33,6
JADE,M,2020,35,8
JADE,M,2020,36,6
JADE,M,2020,37,3
JADE,M,2020,38,6
JADE,M,2020,39,3
JADE,M,2020,40,4
JADE,M,2020,41,4
JADE,M,2020,42,3
JADE,M,2020,43,8
JADE,M,2020,44,5
JADE,M,2020,45,7
JADE,M,2020,46,3
JADE,M,2020,47,7
JADE,M,2020,48,2
JADE,M,2020,49,3
JADE,M,2020,50,1
JADE,M,2020,51,4
JADE,M,2020,52,3
JADE,M,2020,53,6
JADE,M,2020,54,5
JADE,M,2020,55,7
JADE,M,2020,56,5
JADE,M,2020,57,6
JADE,M,2020,58,6
JADE,M,2020,59,4
JADE,M,2020,60,7
JADE,M,2020,61,4
JADE,M,2020,62,4
JADE,M,2020,63,4
JADE,M,2020,64,6
JADE,M,2020,65,3
JADE,M,2020,66,5
JADE,M,2020,67,5
JADE,M,2020,68,3
JADE,M,2020,69,11
JADE,M,2020,70,2
JADE,M,2020,71,5
JADE,M,2020,72,5
JADE,M,2020,73,4
JADE,M,2020,74,2
JADE,M,2020,75,6
JADE,M,2020,76,8
JADE,M,2020,77,3
JADE,M,2020,78,1
JADE,M,2020,79,3
JADE,M,2020,80,3
JADE,M,2020,81,7
JADE,M,2020,82,5
JADE,M,2020,83,7
JADE,M,2020,84,1
JADE,M,2020,85,2
JADE,M,2020,86,6
JADE,M,2020,87,4
JADE,M,2020,88,10
JADE,M,2020,90,6
JADE,M,2020,91,4
JADE,M,2020,92,6
JADE,M,2020,93,2
JADE,M,2020,94,5
JADE,M,2020,95,4
ARTHUR,F,2020,01,3
ARTHUR,F,2020,02,6
ARTHUR,F,2020,03,3
ARTHUR,F,2020,04,5
ARTHUR,F,2020,05,4
ARTHUR,F,2020,06,6
ARTHUR,F,2020,07,7
ARTHUR,F,2020,08,6
ARTHUR,F,2020,09,2
ARTHUR,F,2020,10,2
ARTHUR,F,2020,11,8
ARTHUR,F,2020,12,3
ARTHUR,F,2020,13,1
ARTHUR,F,2020,14,4
ARTHUR,F,2020,15,5
ARTHUR,F,2020,16,6
ARTHUR,F,2020,17,4
ARTHUR,F,2020,18,7
ARTHUR,F,2020,19,9
ARTHUR,F,2020,21,3
ARTHUR,F,2020,22,2
ARTHUR,F,2020,23,5
ARTHUR,F,2020,24,6
ARTHUR,F,2020,25,5
ARTHUR,F,2020,26,2
ARTHUR,F,2020,27,3
ARTHUR,F,2020,28,3
ARTHUR,F,2020,29,8
ARTHUR,F,2020,2A,3
ARTHUR,F,2020,2B,4
ARTHUR,F,2020,30,3
ARTHUR,F,2020,31,3
ARTHUR,F,2020,32,3
ARTHUR,F,2020,33,6
ARTHUR,F,2020,34,5
ARTHUR,F,2020,35,5
ARTHUR,F,2020,36,5
ARTHUR,F,2020,37,4
ARTHUR,F,2020,38,6
ARTHUR,F,2020,39,5
ARTHUR,F,2020,40,4
ARTHUR,F,2020,41,3
ARTHUR,F,2020,42,2
ARTHUR,F,2020,43,6
ARTHUR,F,2020,44,3
ARTHUR,F,2020,45,4
ARTHUR,F,2020,46,6
ARTHUR,F,2020,47,3
ARTHUR,F,2020,48,3
ARTHUR,F,2020,49,1
ARTHUR,F,2020,50,8
ARTHUR,F,2020,51,2
ARTHUR,F,2020,52,5
ARTHUR,F,2020,53,5
ARTHUR,F,2020,54,6
ARTHUR,F,2020,55,5
ARTHUR,F,2020,56,3
ARTHUR,F,2020,57,3
ARTHUR,F,2020,58,5
ARTHUR,F,2020,59,6
ARTHUR,F,2020,60,5
ARTHUR,F,2020,61,3
ARTHUR,F,2020,62,5
ARTHUR,F,2020,63,6
ARTHUR,F,2020,64,5
ARTHUR,F,2020,65,7
ARTHUR,F,2020,66,3
ARTHUR,F,2020,67,3
ARTHUR,F,2020,68,1
ARTHUR,F,2020,69,4
ARTHUR,F,2020,70,3
ARTHUR,F,2020,71,3
ARTHUR,F,2020,73,6
ARTHUR,F,2020,74,2
ARTHUR,F,2020,75,3
ARTHUR,F,2020,76,7
ARTHUR,F,2020,77,1
ARTHUR,F,2020,78,3
ARTHUR,F,2020,79,3
ARTHUR,F,2020,80,11
ARTHUR,F,2020,81,4
ARTHUR,F,2020,82,7
ARTHUR,F,2020,83,8
ARTHUR,F,2020,84,5
ARTHUR,F,2020,85,5
ARTHUR,F,2020,86,8
ARTHUR,F,2020,87,5
ARTHUR,F,2020,88,5
ARTHUR,F,2020,89,3
ARTHUR,F,2020,90,5
ARTHUR,F,2020,91,2
ARTHUR,F,2020,92,4
ARTHUR,F,2020,93,2
ARTHUR,F,2020,94,4
ARTHUR,F,2020,95,5
ARTHUR,M,2020,01,7
ARTHUR,M,2020,02,4
ARTHUR,M,2020,03,7
ARTHUR,M,2020,05,9
ARTHUR,M,2020,06,1
ARTHUR,M,2020,07,6
ARTHUR,M,2020,08,3
ARTHUR,M,2020,09,5
ARTHUR,M,2020,10,1
ARTHUR,M,2020,11,3
ARTHUR,M,2020,12,1
ARTHUR,M,2020,13,4
ARTHUR,M,2020,14,2
ARTHUR,M,2020,15,2
ARTHUR,M,2020,16,3
ARTHUR,M,2020,17,4
ARTHUR,M,2020,18,5
ARTHUR,M,2020,19,4
ARTHUR,M,2020,21,4
ARTHUR,M,2020,22,1
ARTHUR,M,2020,23,2
ARTHUR,M,2020,24,3
ARTHUR,M,2020,25,5
ARTHUR,M,2020,26,5
ARTHUR,M,2020,27,1
ARTHUR,M,2020,28,7
ARTHUR,M,2020,29,6
ARTHUR,M,2020,2A,3
ARTHUR,M,2020,2B,6
ARTHUR,M,2020,30,6
ARTHUR,M,2020,31,3
ARTHUR,M,2020,32,2
ARTHUR,M,2020,33,4
ARTHUR,M,2020,34,4
ARTHUR,M,2020,35,3
ARTHUR,M,2020,36,1
ARTHUR,M,2020,37,5
ARTHUR,M,2020,38,5
ARTHUR,M,2020,39,6
ARTHUR,M,2020,40,9
ARTHUR,M,2020,41,2
ARTHUR,M,2020,43,3
ARTHUR,M,2020,44,8
ARTHUR,M,2020,45,1
ARTHUR,M,2020,46,5
ARTHUR,M,2020,47,4
ARTHUR,M,2020,48,3
ARTHUR,M,2020,49,4
ARTHUR,M,2020,50,5
ARTHUR,M,2020,51,1
ARTHUR,M,2020,52,1
ARTHUR,M,2020,53,4
ARTHUR,M,2020,54,2
ARTHUR,M,2020,55,6
ARTHUR,M,2020,56,5
ARTHUR,M,2020,57,4
ARTHUR,M,2020,58,5
ARTHUR,M,2020,59,3
ARTHUR,M,2020,61,5
ARTHUR,M,2020,62,3
ARTHUR,M,2020,63,5
ARTHUR,M,2020,64,7
ARTHUR,M,2020,65,3
ARTHUR,M,2020,66,2
ARTHUR,M,2020,67,3
ARTHUR,M,2020,68,3
ARTHUR,M,2020,69,3
ARTHUR,M,2020,70,8
ARTHUR,M,2020,71,6
ARTHUR,M,2020,73,3
ARTHUR,M,2020,74,3
ARTHUR,M,2020,75,9
ARTHUR,M,2020,76,3
ARTHUR,M,2020,77,5
ARTHUR,M,2020,78,3
ARTHUR,M,2020,79,6
ARTHUR,M,2020,80,6
ARTHUR,M,2020,81,4
ARTHUR,M,2020,82,7
ARTHUR,M,2020,83,2
ARTHUR,M,2020,84,1
ARTHUR,M,2020,85,4
ARTHUR,M,2020,86,2
ARTHUR,M,2020,87,4
ARTHUR,M,2020,88,4
ARTHUR,M,2020,89,2
ARTHUR,M,2020,90,2
ARTHUR,M,2020,91,7
ARTHUR,M,2020,92,3
ARTHUR,M,2020,93,5
ARTHUR,M,2020,94,6
ARTHUR,M,2020,95,6
MAELIG,F,2021,01,6
MAELIG,F,2021,02,3
MAELIG,F,2021,03,2
MAELIG,F,2021,04,5
MAELIG,F,2021,05,3
MAELIG,F,2021,06,3
MAELIG,F,2021,07,4
MAELIG,F,2021,08,2
MAELIG,F,2021,09,3
MAELIG,F,2021,10,3
MAELIG,F,2021,11,3
MAELIG,F,2021,12,6
MAELIG,F,2021,13,3
MAELIG,F,2021,14,4
MAELIG,F,2021,15,2
MAELIG,F,2021,16,3
MAELIG,F,2021,17,6
MAELIG,F,2021,18,4
MAELIG,F,2021,19,10
MAELIG,F,2021,22,20
MAELIG,F,2021,23,4
MAELIG,F,2021,24,2
MAELIG,F,2021,25,5
MAELIG,F,2021,26,3
MAELIG,F,2021,27,2
MAELIG,F,2021,28,4
MAELIG,F,2021,29,21
MAELIG,F,2021,2A,4
MAELIG,F,2021,2B,4
MAELIG,F,2021,30,5
MAELIG,F,2021,32,3
MAELIG,F,2021,33,7
MAELIG,F,2021,34,4
MAELIG,F,2021,35,23
MAELIG,F,2021,36,3
MAELIG,F,2021,37,2
MAELIG,F,2021,38,3
MAELIG,F,2021,39,6
MAELIG,F,2021,40,7
MAELIG,F,2021,41,1
MAELIG,F,2021,42,5
MAELIG,F,2021,43,5
MAELIG,F,2021,44,22
MAELIG,F,2021,45,8
MAELIG,F,2021,46,2
MAELIG,F,2021,47,2
MAELIG,F,2021,48,2
MAELIG,F,2021,49,5
MAELIG,F,2021,51,5
MAELIG,F,2021,52,8
MAELIG,F,2021,53,7
MAELIG,F,2021,54,4
MAELIG,F,2021,55,3
MAELIG,F,2021,56,35
MAELIG,F,2021,57,5
MAELIG,F,2021,58,5
MAELIG,F,2021,59,5
MAELIG,F,2021,60,4
MAELIG,F,2021,61,3
MAELIG,F,2021,62,3
MAELIG,F,2021,63,5
MAELIG,F,2021,64,2
MAELIG,F,2021,65,2
MAELIG,F,2021,66,6
MAELIG,F,2021,67,4
MAELIG,F,2021,68,2
MAELIG,F,2021,69,1
MAELIG,F,2021,70,3
MAELIG,F,2021,71,4
MAELIG,F,2021,72,7
MAELIG,F,2021,73,3
MAELIG,F,2021,74,6
MAELIG,F,2021,75,4
MAELIG,F,2021,76,5
MAELIG,F,2021,77,4
MAELIG,F,2021,78,4
MAELIG,F,2021,79,3
MAELIG,F,2021,80,6
MAELIG,F,2021,81,10
MAELIG,F,2021,82,3
MAELIG,F,2021,83,3
MAELIG,F,2021,84,1
MAELIG,F,2021,85,1
MAELIG,F,2021,86,3
MAELIG,F,2021,87,5
MAELIG,F,2021,88,4
MAELIG,F,2021,89,4
MAELIG,F,2021,90,6
MAELIG,F,2021,91,4
MAELIG,F,2021,92,6
MAELIG,F,2021,93,4
MAELIG,F,2021,94,4
MAELIG,F,2021,95,6
MAELIG,M,2021,01,5
MAELIG,M,2021,02,7
MAELIG,M,2021,03,3
MAELIG,M,2021,04,2
MAELIG,M,2021,05,4
MAELIG,M,2021,06,5
MAELIG,M,2021,07,5
MAELIG,M,2021,08,8
MAELIG,M,2021,09,4
MAELIG,M,2021,10,3
MAELIG,M,2021,11,3
MAELIG,M,2021,12,7
MAELIG,M,2021,13,4
MAELIG,M,2021,14,8
MAELIG,M,2021,15,4
MAELIG,M,2021,16,5
MAELIG,M,2021,17,1
MAELIG,M,2021,18,4
MAELIG,M,2021,19,4
MAELIG,M,2021,21,4
MAELIG,M,2021,22,31
MAELIG,M,2021,23,3
MAELIG,M,2021,24,5
MAELIG,M,2021,25,8
MAELIG,M,2021,26,10
MAELIG,M,2021,27,3
MAELIG,M,2021,28,3
MAELIG,M,2021,29,24
MAELIG,M,2021,2A,2
MAELIG,M,2021,2B,9
MAELIG,M,2021,30,5
MAELIG,M,2021,31,11
MAELIG,M,2021,32,5
MAELIG,M,2021,33,6
MAELIG,M,2021,34,4
MAELIG,M,2021,35,26
MAELIG,M,2021,36,5
MAELIG,M,2021,37,1
MAELIG,M,2021,38,3
MAELIG,M,2021,39,4
MAELIG,M,2021,40,5
MAELIG,M,2021,41,5
MAELIG,M,2021,42,4
MAELIG,M,2021,43,3
MAELIG,M,2021,44,30
MAELIG,M,2021,45,2
MAELIG,M,2021,46,6
MAELIG,M,2021,47,7
MAELIG,M,2021,48,5
MAELIG,M,2021,49,1
MAELIG,M,2021,50,7
MAELIG,M,2021,51,3
MAELIG,M,2021,52,4
MAELIG,M,2021,53,2
MAELIG,M,2021,54,2
MAELIG,M,2021,55,2
MAELIG,M,2021,56,26
MAELIG,M,2021,57,7
MAELIG,M,2021,58,3
MAELIG,M,2021,59,6
MAELIG,M,2021,60,6
MAELIG,M,2021,61,4
MAELIG,M,2021,62,3
MAELIG,M,2021,63,7
MAELIG,M,2021,64,4
MAELIG,M,2021,65,6
MAELIG,M,2021,66,3
MAELIG,M,2021,67,1
MAELIG,M,2021,69,8
MAELIG,M,2021,70,8
MAELIG,M,2021,71,8
MAELIG,M,2021,72,2
MAELIG,M,2021,73,5
MAELIG,M,2021,74,3
MAELIG,M,2021,76,4
MAELIG,M,2021,77,1
MAELIG,M,2021,78,5
MAELIG,M,2021,79,4
MAELIG,M,2021,80,3
MAELIG,M,2021,81,3
MAELIG,M,2021,82,4
MAELIG,M,2021,83,2
MAELIG,M,2021,84,3
MAELIG,M,2021,85,3
MAELIG,M,2021,86,7
MAELIG,M,2021,87,7
MAELIG,M,2021,88,5
MAELIG,M,2021,89,1
MAELIG,M,2021,90,8
MAELIG,M,2021,91,4
MAELIG,M,2021,92,9
MAELIG,M,2021,93,4
MAELIG,M,2021,94,2
MAELIG,M,2021,95,4
LOUISE,F,2021,01,3
LOUISE,F,2021,02,8
LOUISE,F,2021,03,2
LOUISE,F,2021,04,2
LOUISE,F,2021,05,1
LOUISE,F,2021,06,1
LOUISE,F,2021,07,7
LOUISE,F,2021,08,2
LOUISE,F,2021,09,8
LOUISE,F,2021,10,8
LOUISE,F,2021,11,8
LOUISE,F,2021,12,2
LOUISE,F,2021,13,6
LOUISE,F,2021,14,7
LOUISE,F,2021,15,8
LOUISE,F,2021,16,4
LOUISE,F,2021,17,3
LOUISE,F,2021,18,3
LOUISE,F,2021,19,3
LOUISE,F,2021,21,6
LOUISE,F,2021,22,2
LOUISE,F,2021,23,4
LOUISE,F,2021,24,4
LOUISE,F,2021,25,4
LOUISE,F,2021,26,4
LOUISE,F,2021,27,5
LOUISE,F,2021,28,3
LOUISE,F,2021,29,4
LOUISE,F,2021,2A,6
LOUISE,F,2021,2B,4
LOUISE,F,2021,30,6
LOUISE,F,2021,31,4
LOUISE,F,2021,32,5
LOUISE,F,2021,33,3
LOUISE,F,2021,34,3
LOUISE,F,2021,35,5
LOUISE,F,2021,36,4
LOUISE,F,2021,37,2
LOUISE,F,2021,38,8
LOUISE,F,2021,39,2
LOUISE,F,2021,40,2
LOUISE,F,2021,41,6
LOUISE,F,2021,42,6
LOUISE,F,2021,43,5
LOUISE,F,2021,44,4
LOUISE,F,2021,45,4
LOUISE,F,2021,46,8
LOUISE,F,2021,47,6
LOUISE,F,2021,48,4
LOUISE,F,2021,49,3
LOUISE,F,2021,50,3
LOUISE,F,2021,51,7
LOUISE,F,2021,52,2
LOUISE,F,2021,53,4
LOUISE,F,2021,54,2
LOUISE,F,2021,55,2
LOUISE,F,2021,56,4
LOUISE,F,2021,57,3
LOUISE,F,2021,58,7
LOUISE,F,2021,59,6
LOUISE,F,2021,60,5
LOUISE,F,2021,61,8
LOUISE,F,2021,62,5
LOUISE,F,2021,63,7
LOUISE,F,2021,64,5
LOUISE,F,2021,65,5
LOUISE,F,2021,66,4
LOUISE,F,2021,67,2
LOUISE,F,2021,68,2
LOUISE,F,2021,69,1
LOUISE,F,2021,70,4
LOUISE,F,2021,71,7
LOUISE,F,2021,72,7
LOUISE,F,2021,73,5
LOUISE,F,2021,74,4
LOUISE,F,2021,75,6
LOUISE,F,2021,76,5
LOUISE,F,2021,77,3
LOUISE,F,2021,78,4
LOUISE,F,2021,79,9
LOUISE,F,2021,80,9
LOUISE,F,2021,81,4
LOUISE,F,2021,82,5
LOUISE,F,2021,83,7
LOUISE,F,2021,84,6
LOUISE,F,2021,85,4
LOUISE,F,2021,86,6
LOUISE,F,2021,87,1
LOUISE,F,2021,88,2
LOUISE,F,2021,89,3
LOUISE,F,2021,90,2
LOUISE,F,2021,91,5
LOUISE,F,2021,92,3
LOUISE,F,2021,93,6
LOUISE,F,2021,94,6
LOUISE,F,2021,95,3
LOUISE,M,2021,01,5
LOUISE,M,2021,02,2
LOUISE,M,2021,03,4
LOUISE,M,2021,04,7
LOUISE,M,2021,05,9
LOUISE,M,2021,06,1
LOUISE,M,2021,07,3
LOUISE,M,2021,08,2
LOUISE,M,2021,09,4
LOUISE,M,2021,10,2
LOUISE,M,2021,11,4
LOUISE,M,2021,13,4
LOUISE,M,2021,14,6
LOUISE,M,2021,15,3
LOUISE,M,2021,16,4
LOUISE,M,2021,17,2
LOUISE,M,2021,18,7
LOUISE,M,2021,19,5
LOUISE,M,2021,21,2
LOUISE,M,2021,22,2
LOUISE,M,2021,23,3
LOUISE,M,2021,24,5
LOUISE,M,2021,25,1
LOUISE,M,2021,26,6
LOUISE,M,2021,27,5
LOUISE,M,2021,28,4
LOUISE,M,2021,29,4
LOUISE,M,2021,2A,2
LOUISE,M,2021,2B,2
LOUISE,M,2021,30,2
LOUISE,M,2021,31,7
LOUISE,M,2021,32,2
LOUISE,M,2021,33,7
LOUISE,M,2021,34,2
LOUISE,M,2021,35,4
LOUISE,M,2021,36,4
LOUISE,M,2021,37,4
LOUISE,M,2021,38,10
LOUISE,M,2021,39,4
LOUISE,M,2021,40,1
LOUISE,M,2021,41,5
LOUISE,M,2021,42,4
LOUISE,M,2021,43,2
LOUISE,M,2021,44,6
LOUISE,M,2021,45,3
LOUISE,M,2021,46,4
LOUISE,M,2021,47,5
LOUISE,M,2021,48,4
LOUISE,M,2021,49,1
LOUISE,M,2021,50,3
LOUISE,M,2021,51,3
LOUISE,M,2021,52,5
LOUISE,M,2021,53,5
LOUISE,M,2021,54,3
LOUISE,M,2021,55,3
LOUISE,M,2021,56,3
LOUISE,M,2021,57,2
LOUISE,M,2021,58,3
LOUISE,M,2021,59,4
LOUISE,M,2021,60,4
LOUISE,M,2021,61,4
LOUISE,M,2021,62,6
LOUISE,M,2021,63,2
LOUISE,M,2021,64,4
LOUISE,M,2021,65,1
LOUISE,M,2021,66,3
LOUISE,M,2021,67,3
LOUISE,M,2021,68,6
LOUISE,M,2021,69,8
LOUISE,M,2021,70,1
LOUISE,M,2021,71,4
LOUISE,M,2021,72,6
LOUISE,M,2021,74,4
LOUISE,M,2021,75,3
LOUISE,M,2021,76,3
LOUISE,M,2021,77,9
LOUISE,M,2021,79,5
LOUISE,M,2021,80,6
LOUISE,M,2021,81,1
LOUISE,M,2021,82,3
LOUISE,M,2021,83,5
LOUISE,M,2021,84,4
LOUISE,M,2021,85,3
LOUISE,M,2021,86,1
LOUISE,M,2021,87,2
LOUISE,M,2021,88,4
LOUISE,M,2021,89,6
LOUISE,M,2021,90,6
LOUISE,M,2021,91,7
LOUISE,M,2021,92,2
LOUISE,M,2021,93,6
LOUISE,M,2021,94,4
LOUISE,M,2021,95,2
GABRIEL,F,2021,01,7
GABRIEL,F,2021,02,5
GABRIEL,F,2021,03,3
GABRIEL,F,2021,04,4
GABRIEL,F,2021,05,1
GABRIEL,F,2021,06,1
GABRIEL,F,2021,07,5
GABRIEL,F,2021,08,6
GABRIEL,F,2021,09,4
GABRIEL,F,2021,10,5
GABRIEL,F,2021,11,6
GABRIEL,F,2021,12,7
GABRIEL,F,2021,13,2
GABRIEL,F,2021,14,3
GABRIEL,F,2021,15,4
GABRIEL,F,2021,16,5
GABRIEL,F,2021,17,1
GABRIEL,F,2021,18,7
GABRIEL,F,2021,19,6
GABRIEL,F,2021,21,3
GABRIEL,F,2021,22,2
GABRIEL,F,2021,23,5
GABRIEL,F,2021,24,9
GABRIEL,F,2021,25,7
GABRIEL,F,2021,26,2
GABRIEL,F,2021,27,4
GABRIEL,F,2021,28,7
GABRIEL,F,2021,29,4
GABRIEL,F,2021,2A,6
GABRIEL,F,2021,2B,3
GABRIEL,F,2021,31,3
GABRIEL,F,2021,32,4
GABRIEL,F,2021,33,3
GABRIEL,F,2021,34,4
GABRIEL,F,2021,35,8
GABRIEL,F,2021,36,5
GABRIEL,F,2021,37,10
GABRIEL,F,2021,38,3
GABRIEL,F,2021,39,10
GABRIEL,F,2021,40,3
GABRIEL,F,2021,41,5
GABRIEL,F,2021,42,1
GABRIEL,F,2021,43,1
GABRIEL,F,2021,44,3
GABRIEL,F,2021,46,5
GABRIEL,F,2021,47,4
GABRIEL,F,2021,48,2
GABRIEL,F,2021,49,2
GABRIEL,F,2021,50,1
GABRIEL,F,2021,51,2
GABRIEL,F,2021,52,3
GABRIEL,F,2021,53,6
GABRIEL,F,2021,54,9
GABRIEL,F,2021,55,3
GABRIEL,F,2021,56,4
GABRIEL,F,2021,57,4
GABRIEL,F,2021,58,1
GABRIEL,F,2021,59,5
GABRIEL,F,2021,60,3
GABRIEL,F,2021,61,8
GABRIEL,F,2021,62,2
GABRIEL,F,2021,63,4
GABRIEL,F,2021,64,6
GABRIEL,F,2021,65,4
GABRIEL,F,2021,66,2
GABRIEL,F,2021,67,2
GABRIEL,F,2021,68,6
GABRIEL,F,2021,69,4
GABRIEL,F,2021,70,3
GABRIEL,F,2021,71,2
GABRIEL,F,2021,72,3
GABRIEL,F,2021,73,6
GABRIEL,F,2021,74,4
GABRIEL,F,2021,75,4
GABRIEL,F,2021,76,4
GABRIEL,F,2021,77,5
GABRIEL,F,2021,78,2
GABRIEL,F,2021,79,10
GABRIEL,F,2021,80,1
GABRIEL,F,2021,81,3
GABRIEL,F,2021,82,6
GABRIEL,F,2021,83,5
